Date,Region,Product_Type,Units_Sold,Client_Type,Sales_Channel,Service_Contract,Customer_Satisfaction,Revenue,Maintenance_Cost
2023-10-26,București,Pallet Truck,1,SME,Dealer,Yes,8,5402.16,265.28
2023-10-26,București,Electric Forklift,5,Dealer,Direct,Yes,6,146196.61,6072.28
2023-10-27,Iași,Pallet Truck,4,Corporate,Dealer,Yes,9,20021.57,1445.93
2023-10-27,Constanța,Order Picker,5,Corporate,Direct,Yes,10,65709.39,3623.35
2023-10-27,Constanța,Electric Forklift,3,Corporate,Direct,No,10,80960.83,5987.18
2023-10-27,Timișoara,Order Picker,2,SME,Direct,Yes,7,24619.7,1167.61
2023-10-27,Timișoara,Order Picker,1,Corporate,Direct,Yes,10,14008.11,673.0
2023-10-27,Iași,Electric Forklift,4,Corporate,Direct,Yes,9,111242.75,7153.71
2023-10-27,Constanța,Pallet Truck,5,Dealer,Direct,Yes,10,27355.95,1490.53
2023-10-28,București,Reach Truck,4,Corporate,Dealer,No,9,68837.47,4876.33
2023-10-29,Timișoara,Order Picker,1,Dealer,Direct,No,6,12341.35,972.73
2023-10-29,Iași,Pallet Truck,5,Corporate,Direct,Yes,10,27141.35,2125.73
2023-10-29,Cluj,Electric Forklift,3,Corporate,Direct,Yes,10,76952.48,5301.04
2023-10-30,Constanța,Order Picker,1,SME,Direct,No,7,13162.08,706.85
2023-10-30,București,Order Picker,4,SME,Dealer,Yes,7,52564.33,2381.76
2023-10-30,Timișoara,Order Picker,1,Corporate,Dealer,No,6,12459.37,649.5
2023-10-30,București,Electric Forklift,2,SME,Direct,Yes,7,45292.71,1457.13
2023-10-30,Timișoara,Order Picker,2,Corporate,Direct,Yes,7,25251.8,1017.88
2023-10-30,București,Electric Forklift,5,SME,Direct,Yes,8,131981.67,5463.09
2023-10-30,Iași,Electric Forklift,3,Corporate,Direct,No,10,68112.32,5348.87
2023-10-31,București,Pallet Truck,2,Corporate,Direct,No,10,10014.34,566.88
2023-10-31,Iași,Reach Truck,3,Corporate,Direct,No,6,61155.78,2772.75
2023-10-31,Iași,Pallet Truck,3,Dealer,Direct,No,9,15990.68,630.49
2023-10-31,Timișoara,Electric Forklift,1,Corporate,Direct,No,6,26766.61,1439.88
2023-10-31,Iași,Pallet Truck,2,Corporate,Dealer,Yes,10,10509.07,418.91
2023-10-31,Timișoara,Order Picker,5,SME,Direct,No,10,66886.05,3852.97
2023-11-01,Cluj,Electric Forklift,3,Dealer,Direct,No,7,84757.13,3170.5
2023-11-01,Constanța,Electric Forklift,2,SME,Direct,Yes,9,50133.38,3219.2
2023-11-01,Iași,Electric Forklift,4,Corporate,Dealer,Yes,6,115133.33,3608.16
2023-11-01,Iași,Electric Forklift,5,SME,Direct,No,10,134644.17,5611.5
2023-11-01,Iași,Pallet Truck,1,Corporate,Direct,Yes,6,4642.78,339.9
2023-11-02,Timișoara,Order Picker,5,Corporate,Direct,Yes,6,59243.59,4365.71
2023-11-02,Timișoara,Electric Forklift,4,Corporate,Direct,Yes,7,92875.09,4427.57
2023-11-02,Iași,Pallet Truck,2,Dealer,Direct,Yes,6,9546.58,402.75
2023-11-02,Iași,Reach Truck,5,Corporate,Direct,No,9,107994.93,6211.08
2023-11-02,Iași,Reach Truck,4,Dealer,Dealer,No,9,71684.77,4666.55
2023-11-02,Timișoara,Order Picker,5,SME,Direct,Yes,7,57452.99,2946.35
2023-11-03,București,Order Picker,5,Dealer,Direct,Yes,9,63470.43,2952.46
2023-11-03,Timișoara,Pallet Truck,5,Corporate,Direct,No,7,24448.42,1324.96
2023-11-03,București,Reach Truck,4,SME,Direct,Yes,6,65833.64,4224.93
2023-11-03,Constanța,Reach Truck,1,SME,Dealer,No,7,20789.12,1570.07
2023-11-03,Constanța,Order Picker,1,Corporate,Direct,Yes,10,12713.4,575.68
2023-11-03,Timișoara,Electric Forklift,1,Dealer,Direct,Yes,7,25765.27,875.28
2023-11-04,Iași,Reach Truck,3,SME,Dealer,Yes,6,59813.14,4704.65
2023-11-04,Timișoara,Reach Truck,4,Corporate,Dealer,No,7,76507.11,4785.26
2023-11-04,Cluj,Reach Truck,4,Dealer,Dealer,Yes,8,79534.01,5613.08
2023-11-04,București,Order Picker,1,SME,Dealer,Yes,8,12549.94,450.99
2023-11-04,București,Reach Truck,5,Corporate,Direct,No,6,84899.4,5957.37
2023-11-05,Timișoara,Electric Forklift,3,Dealer,Direct,Yes,9,88914.4,6974.25
2023-11-05,Timișoara,Electric Forklift,5,SME,Dealer,Yes,6,123327.72,5369.26
2023-11-05,București,Pallet Truck,2,Corporate,Dealer,No,10,11059.9,783.27
2023-11-05,București,Reach Truck,3,Corporate,Dealer,No,6,64586.48,2940.83
2023-11-05,Constanța,Order Picker,4,SME,Direct,No,10,43808.31,3495.4
2023-11-05,Constanța,Electric Forklift,1,Corporate,Direct,No,9,23972.43,907.3
2023-11-06,Constanța,Pallet Truck,1,Corporate,Direct,Yes,6,5344.8,227.09
2023-11-06,Cluj,Pallet Truck,2,Corporate,Direct,Yes,9,11309.89,407.18
2023-11-06,Constanța,Electric Forklift,1,SME,Direct,No,7,27664.87,1501.0
2023-11-07,Timișoara,Reach Truck,2,Corporate,Direct,No,7,41295.64,1656.82
2023-11-07,Cluj,Pallet Truck,1,Corporate,Dealer,No,8,5606.5,425.03
2023-11-07,Timișoara,Pallet Truck,1,Corporate,Direct,Yes,7,5261.21,281.95
2023-11-07,Timișoara,Pallet Truck,4,Corporate,Direct,Yes,6,19170.68,1347.32
2023-11-08,București,Order Picker,5,Dealer,Direct,Yes,9,69686.09,5408.02
2023-11-08,Cluj,Reach Truck,1,Dealer,Direct,Yes,8,16557.55,1282.27
2023-11-08,Timișoara,Order Picker,2,Corporate,Direct,Yes,9,23371.69,869.65
2023-11-09,București,Electric Forklift,3,Dealer,Direct,Yes,10,89333.2,6286.16
2023-11-09,Constanța,Reach Truck,5,Corporate,Direct,Yes,6,84424.57,3397.14
2023-11-09,Constanța,Pallet Truck,2,SME,Dealer,Yes,9,9444.12,503.51
2023-11-09,București,Electric Forklift,5,SME,Direct,Yes,9,117769.41,5822.75
2023-11-09,Timișoara,Electric Forklift,3,Corporate,Direct,No,10,78575.58,4765.52
2023-11-09,Cluj,Order Picker,2,Dealer,Direct,No,9,26644.7,1913.68
2023-11-09,Constanța,Order Picker,5,Dealer,Dealer,No,8,56133.35,2974.95
2023-11-10,Cluj,Electric Forklift,5,SME,Dealer,Yes,9,145032.81,6845.15
2023-11-10,Timișoara,Reach Truck,5,Corporate,Direct,Yes,8,103603.17,3904.88
2023-11-10,Iași,Reach Truck,5,Corporate,Dealer,No,7,104898.44,6082.77
2023-11-10,Cluj,Pallet Truck,1,SME,Direct,Yes,10,5918.92,227.5
2023-11-10,Iași,Pallet Truck,3,Corporate,Direct,Yes,10,16674.68,991.39
2023-11-10,Cluj,Electric Forklift,1,SME,Direct,No,7,26613.5,1868.04
2023-11-10,Constanța,Reach Truck,3,SME,Direct,No,8,56541.27,2842.76
2023-11-10,Constanța,Order Picker,1,Corporate,Direct,Yes,8,11268.8,712.8
2023-11-11,București,Order Picker,5,Dealer,Direct,No,6,65143.75,2025.0
2023-11-11,Constanța,Electric Forklift,5,Dealer,Direct,No,9,137467.11,7032.1
2023-11-11,Timișoara,Pallet Truck,3,Corporate,Direct,Yes,8,15165.98,780.11
2023-11-11,Constanța,Pallet Truck,1,Dealer,Direct,No,9,5639.8,269.1
2023-11-12,Timișoara,Pallet Truck,2,SME,Direct,No,10,10186.52,749.17
2023-11-12,Constanța,Reach Truck,5,Corporate,Direct,Yes,6,94987.3,6329.78
2023-11-12,București,Electric Forklift,4,Corporate,Direct,No,6,94719.45,3909.08
2023-11-12,Timișoara,Order Picker,3,SME,Direct,Yes,10,35543.54,2539.88
2023-11-12,București,Pallet Truck,5,SME,Dealer,Yes,6,27579.08,1914.59
2023-11-12,București,Reach Truck,3,SME,Direct,No,7,63150.68,3443.55
2023-11-12,Constanța,Pallet Truck,2,Corporate,Dealer,No,6,10869.83,600.15
2023-11-12,București,Order Picker,2,SME,Direct,Yes,10,26793.16,1357.97
2023-11-13,Cluj,Reach Truck,2,SME,Direct,Yes,8,36289.19,1422.87
2023-11-13,Constanța,Reach Truck,5,Dealer,Dealer,Yes,6,104486.99,4404.02
2023-11-13,Timișoara,Reach Truck,4,Dealer,Dealer,Yes,8,77230.39,4811.62
2023-11-13,Iași,Reach Truck,4,SME,Dealer,No,8,65079.06,4303.58
2023-11-13,Iași,Reach Truck,5,Dealer,Dealer,No,10,106065.68,6804.64
2023-11-13,Constanța,Electric Forklift,4,SME,Direct,Yes,9,95509.3,6294.85
2023-11-14,Timișoara,Electric Forklift,1,Corporate,Direct,No,8,25346.92,980.98
2023-11-14,București,Reach Truck,2,Corporate,Direct,No,10,42080.2,1639.85
2023-11-14,Constanța,Reach Truck,3,Corporate,Direct,No,8,64634.14,2725.88
2023-11-14,Timișoara,Reach Truck,4,Corporate,Direct,Yes,6,77951.64,4409.04
2023-11-14,Constanța,Pallet Truck,1,Corporate,Direct,Yes,9,5102.64,300.48
2023-11-14,Cluj,Order Picker,2,SME,Dealer,Yes,10,24756.05,799.71
2023-11-15,Timișoara,Order Picker,5,SME,Direct,Yes,8,54276.28,2733.07
2023-11-15,Constanța,Order Picker,2,Corporate,Direct,No,10,26384.52,1636.48
2023-11-15,Constanța,Reach Truck,1,Dealer,Direct,No,7,20729.0,1160.61
2023-11-15,București,Reach Truck,4,Dealer,Dealer,Yes,8,74027.7,2231.54
2023-11-15,Cluj,Reach Truck,4,Corporate,Direct,Yes,7,78465.99,2430.32
2023-11-15,București,Pallet Truck,5,Corporate,Direct,No,7,25076.66,1015.86
2023-11-15,Cluj,Pallet Truck,3,Corporate,Dealer,Yes,7,17674.58,878.23
2023-11-16,Cluj,Reach Truck,5,Corporate,Direct,No,9,105664.13,4648.22
2023-11-16,București,Electric Forklift,4,SME,Direct,Yes,9,115998.34,3609.06
2023-11-16,București,Reach Truck,3,Corporate,Dealer,No,9,55745.99,2666.81
2023-11-17,Constanța,Pallet Truck,5,Corporate,Direct,Yes,6,23111.54,1843.02
2023-11-17,București,Reach Truck,5,Corporate,Direct,Yes,9,89427.63,3995.74
2023-11-18,Cluj,Electric Forklift,2,Corporate,Direct,Yes,6,45730.08,3088.89
2023-11-18,Timișoara,Order Picker,2,Dealer,Direct,Yes,7,24532.33,1164.27
2023-11-18,Constanța,Electric Forklift,2,SME,Direct,No,10,48619.21,1603.53
2023-11-18,Cluj,Order Picker,3,SME,Direct,Yes,6,41768.46,3233.8
2023-11-19,Iași,Order Picker,3,Corporate,Direct,No,8,33499.91,1550.75
2023-11-19,București,Reach Truck,5,Corporate,Direct,No,8,92311.97,4801.45
2023-11-19,Constanța,Reach Truck,4,Corporate,Direct,No,10,74905.22,4654.09
2023-11-19,Constanța,Reach Truck,4,Dealer,Direct,No,9,73367.84,4043.23
2023-11-19,Cluj,Pallet Truck,4,Corporate,Direct,No,10,21566.22,1008.03
2023-11-19,Iași,Pallet Truck,1,Corporate,Dealer,Yes,7,5534.42,235.59
2023-11-19,București,Electric Forklift,3,Corporate,Direct,Yes,7,87394.66,5462.18
2023-11-19,București,Pallet Truck,3,SME,Dealer,No,7,14087.81,666.09
2023-11-19,București,Order Picker,4,Corporate,Direct,No,6,49972.66,2077.23
2023-11-19,București,Reach Truck,1,Corporate,Direct,No,8,19977.54,837.66
2023-11-20,Cluj,Pallet Truck,5,SME,Direct,No,6,28752.69,1819.73
2023-11-20,Timișoara,Pallet Truck,4,SME,Direct,Yes,7,22286.73,1299.84
2023-11-20,Cluj,Order Picker,4,Corporate,Direct,Yes,7,51104.91,3199.22
2023-11-20,Timișoara,Electric Forklift,2,Corporate,Direct,No,8,54816.47,4265.67
2023-11-20,Cluj,Reach Truck,4,Corporate,Dealer,Yes,6,78569.68,3605.01
2023-11-20,Constanța,Reach Truck,1,SME,Direct,Yes,9,16946.61,1029.31
2023-11-20,Timișoara,Pallet Truck,4,Corporate,Direct,Yes,6,21108.52,1410.65
2023-11-20,Cluj,Electric Forklift,1,Dealer,Direct,Yes,8,26613.63,1509.64
2023-11-21,Iași,Electric Forklift,4,Corporate,Dealer,Yes,8,93343.65,3015.86
2023-11-21,București,Reach Truck,1,Corporate,Dealer,No,8,18755.93,982.85
2023-11-21,Iași,Order Picker,3,Corporate,Direct,No,6,41305.2,2771.58
2023-11-22,București,Reach Truck,5,SME,Direct,Yes,6,105464.29,5384.56
2023-11-22,Cluj,Electric Forklift,2,Corporate,Direct,No,10,50355.84,3076.66
2023-11-22,Timișoara,Order Picker,4,SME,Direct,Yes,8,44537.43,1969.28
2023-11-22,București,Reach Truck,2,Corporate,Direct,Yes,10,38656.77,1513.07
2023-11-23,Iași,Pallet Truck,4,Corporate,Dealer,Yes,10,21117.12,1629.29
2023-11-23,București,Order Picker,3,Corporate,Direct,No,10,40600.96,2976.31
2023-11-23,Cluj,Pallet Truck,5,Corporate,Dealer,Yes,8,22912.67,954.74
2023-11-23,Iași,Electric Forklift,3,SME,Dealer,No,10,74008.5,2634.65
2023-11-23,Constanța,Pallet Truck,5,Corporate,Direct,Yes,7,24161.47,1348.13
2023-11-23,Timișoara,Order Picker,3,Corporate,Dealer,No,10,35715.87,1235.34
2023-11-23,Iași,Order Picker,1,Corporate,Direct,Yes,6,13724.97,750.61
2023-11-24,Timișoara,Pallet Truck,1,Dealer,Direct,No,8,4576.58,138.32
2023-11-24,Cluj,Pallet Truck,2,Corporate,Direct,Yes,6,9656.33,428.99
2023-11-24,București,Pallet Truck,3,SME,Direct,Yes,9,17628.34,1043.35
2023-11-24,Timișoara,Order Picker,2,Corporate,Dealer,No,7,24802.61,1293.89
2023-11-24,Cluj,Reach Truck,1,Corporate,Dealer,No,7,17209.9,876.09
2023-11-24,Cluj,Reach Truck,5,SME,Direct,Yes,8,90006.31,3476.92
2023-11-25,Cluj,Pallet Truck,2,SME,Direct,Yes,9,10188.91,606.72
2023-11-25,Constanța,Order Picker,2,SME,Direct,No,8,26242.58,1089.89
2023-11-25,Timișoara,Reach Truck,4,Dealer,Dealer,Yes,9,80830.2,4090.01
2023-11-26,Timișoara,Reach Truck,5,Dealer,Direct,Yes,6,87709.5,5289.72
2023-11-26,Timișoara,Pallet Truck,5,SME,Direct,No,10,23006.77,1299.59
2023-11-26,Constanța,Reach Truck,4,Corporate,Direct,Yes,9,85914.87,2834.09
2023-11-26,Iași,Pallet Truck,5,Dealer,Direct,Yes,6,24256.23,1214.13
2023-11-26,Constanța,Order Picker,3,SME,Dealer,No,9,38017.63,3035.1
2023-11-26,Iași,Pallet Truck,2,Dealer,Dealer,Yes,6,10316.61,337.17
2023-11-26,Cluj,Order Picker,3,Corporate,Direct,Yes,7,40368.57,1840.98
2023-11-27,Constanța,Reach Truck,4,Dealer,Direct,No,6,84707.19,6480.21
2023-11-27,București,Pallet Truck,3,Dealer,Dealer,No,9,15215.06,554.37
2023-11-27,Iași,Pallet Truck,5,Corporate,Direct,Yes,6,26835.88,1932.16
2023-11-27,Iași,Reach Truck,3,Corporate,Direct,Yes,6,54272.99,2712.46
2023-11-28,Cluj,Electric Forklift,3,SME,Direct,Yes,9,89088.4,5144.62
2023-11-28,Iași,Electric Forklift,3,SME,Direct,No,6,86161.5,4594.55
2023-11-28,Constanța,Reach Truck,2,Corporate,Direct,No,7,37890.22,2235.67
2023-11-28,București,Reach Truck,1,Dealer,Dealer,Yes,10,16299.39,1174.49
2023-11-29,Cluj,Electric Forklift,3,SME,Dealer,Yes,8,68581.41,4905.28
2023-11-29,București,Electric Forklift,4,Corporate,Direct,Yes,9,116636.51,8537.84
2023-11-29,Constanța,Reach Truck,3,Corporate,Direct,Yes,10,56922.75,3668.6
2023-11-29,Constanța,Order Picker,2,Corporate,Direct,Yes,8,21811.48,1102.09
2023-11-29,Constanța,Electric Forklift,2,Dealer,Dealer,Yes,7,51796.16,3593.54
2023-11-29,Constanța,Pallet Truck,1,Dealer,Direct,No,10,5982.6,442.06
2023-11-30,Timișoara,Electric Forklift,1,Corporate,Direct,Yes,9,23385.63,810.11
2023-11-30,Cluj,Order Picker,2,SME,Dealer,Yes,6,26706.39,1500.94
2023-11-30,București,Reach Truck,2,SME,Direct,Yes,7,42414.76,2422.48
2023-12-01,Constanța,Pallet Truck,3,Dealer,Direct,No,8,17450.83,535.71
2023-12-01,Constanța,Electric Forklift,2,Corporate,Dealer,Yes,8,50719.04,2098.76
2023-12-01,Cluj,Order Picker,4,Corporate,Direct,Yes,10,52052.76,3926.84
2023-12-01,Constanța,Reach Truck,1,SME,Direct,Yes,7,21090.32,1241.83
2023-12-02,Iași,Electric Forklift,3,Corporate,Direct,No,8,72120.19,3435.89
2023-12-02,Timișoara,Order Picker,2,Dealer,Direct,Yes,8,28179.95,2063.47
2023-12-02,Iași,Electric Forklift,4,Corporate,Dealer,Yes,7,93292.12,6621.38
2023-12-02,Cluj,Order Picker,3,Corporate,Direct,Yes,9,34988.62,2704.26
2023-12-03,Constanța,Order Picker,4,Dealer,Direct,Yes,9,52452.16,2458.12
2023-12-03,Constanța,Order Picker,2,SME,Direct,Yes,10,28327.1,1391.76
2023-12-03,București,Order Picker,3,Dealer,Direct,Yes,10,36317.29,2275.88
2023-12-03,Constanța,Reach Truck,1,Dealer,Dealer,Yes,7,20122.64,901.97
2023-12-03,București,Pallet Truck,4,Corporate,Direct,No,8,19844.78,1486.46
2023-12-03,București,Electric Forklift,5,Corporate,Dealer,No,10,147513.26,4573.09
2023-12-04,Timișoara,Pallet Truck,3,SME,Direct,No,7,17917.87,725.47
2023-12-04,Constanța,Pallet Truck,2,Dealer,Dealer,Yes,10,10122.3,532.81
2023-12-04,Cluj,Pallet Truck,4,Corporate,Direct,No,8,18074.58,1088.17
2023-12-04,Cluj,Reach Truck,1,SME,Direct,Yes,10,17591.37,659.91
2023-12-05,București,Electric Forklift,4,Corporate,Direct,No,9,109211.41,7228.3
2023-12-05,Constanța,Pallet Truck,4,SME,Direct,No,6,20510.17,1175.46
2023-12-05,Timișoara,Pallet Truck,5,Corporate,Dealer,Yes,10,22712.5,1573.9
2023-12-05,București,Electric Forklift,2,Corporate,Direct,No,7,47529.89,2490.94
2023-12-06,Iași,Electric Forklift,3,Corporate,Direct,Yes,8,71917.5,3239.93
2023-12-06,Iași,Reach Truck,2,SME,Dealer,Yes,7,34663.38,2411.36
2023-12-06,Timișoara,Electric Forklift,4,SME,Direct,Yes,10,115659.65,7779.67
2023-12-06,Iași,Order Picker,3,Corporate,Direct,Yes,6,34822.66,2779.28
2023-12-06,Constanța,Electric Forklift,1,SME,Direct,No,7,28020.85,1119.22
2023-12-07,Timișoara,Reach Truck,5,SME,Direct,Yes,8,83645.36,3149.23
2023-12-07,Cluj,Pallet Truck,4,SME,Direct,No,9,21641.01,1312.09
2023-12-07,Iași,Electric Forklift,5,Corporate,Dealer,No,8,122894.03,7860.61
2023-12-07,București,Order Picker,3,SME,Direct,No,9,32757.31,2279.29
2023-12-07,Cluj,Order Picker,4,SME,Direct,No,7,46396.96,2817.4
2023-12-07,Constanța,Pallet Truck,2,Corporate,Direct,Yes,9,11639.62,824.81
2023-12-08,București,Order Picker,3,Corporate,Direct,Yes,10,39528.11,2240.47
2023-12-08,București,Order Picker,4,Corporate,Direct,No,10,47531.36,2846.34
2023-12-08,Iași,Reach Truck,1,Dealer,Dealer,No,8,20910.04,1532.93
2023-12-08,Constanța,Reach Truck,5,Corporate,Direct,Yes,6,104316.96,4148.74
2023-12-08,Timișoara,Pallet Truck,1,Dealer,Dealer,No,6,5129.27,218.57
2023-12-08,București,Order Picker,4,SME,Dealer,No,7,53993.87,3838.39
2023-12-08,București,Order Picker,5,Dealer,Dealer,Yes,9,68925.45,2346.0
2023-12-09,Timișoara,Order Picker,5,Corporate,Direct,No,10,61055.72,2792.38
2023-12-09,Iași,Order Picker,4,Corporate,Direct,Yes,7,44328.44,1789.52
2023-12-09,Iași,Order Picker,2,Dealer,Dealer,No,9,26480.76,834.87
2023-12-09,Iași,Electric Forklift,5,SME,Direct,Yes,6,141162.11,5076.28
2023-12-09,Iași,Order Picker,2,SME,Direct,Yes,7,26173.09,1695.33
2023-12-09,Constanța,Reach Truck,2,SME,Direct,No,7,40129.11,2533.98
2023-12-09,Iași,Pallet Truck,5,Dealer,Dealer,Yes,10,26639.18,2027.09
2023-12-10,București,Reach Truck,3,Dealer,Dealer,Yes,6,52096.31,2921.57
2023-12-10,Timișoara,Electric Forklift,2,SME,Dealer,No,6,55389.48,2856.33
2023-12-10,Cluj,Reach Truck,1,Corporate,Direct,Yes,8,18985.39,714.85
2023-12-10,Timișoara,Order Picker,4,Corporate,Dealer,Yes,10,56301.99,2989.86
2023-12-11,Constanța,Electric Forklift,5,Corporate,Direct,Yes,7,114623.95,4194.93
2023-12-11,București,Pallet Truck,2,SME,Dealer,No,8,9434.56,709.4
2023-12-11,Cluj,Order Picker,3,SME,Dealer,No,7,42248.84,2488.78
2023-12-11,Cluj,Reach Truck,1,SME,Direct,Yes,10,16431.91,824.07
2023-12-11,Iași,Order Picker,4,Dealer,Direct,No,6,55096.26,4386.18
2023-12-12,București,Electric Forklift,1,Corporate,Direct,No,9,28237.24,1091.93
2023-12-12,Constanța,Electric Forklift,1,SME,Dealer,No,7,22958.26,1307.11
2023-12-12,Timișoara,Pallet Truck,5,Corporate,Dealer,Yes,9,24998.04,1838.59
2023-12-13,Constanța,Electric Forklift,4,Dealer,Dealer,Yes,9,99749.76,5384.81
2023-12-13,Cluj,Pallet Truck,5,Dealer,Direct,Yes,9,27812.92,1519.5
2023-12-13,Timișoara,Electric Forklift,4,Corporate,Direct,No,7,99417.74,6153.67
2023-12-14,București,Electric Forklift,2,Corporate,Direct,Yes,8,46197.87,3306.62
2023-12-14,București,Order Picker,1,SME,Direct,Yes,7,12108.11,968.28
2023-12-14,Cluj,Order Picker,3,SME,Direct,No,6,42191.59,2266.3
2023-12-14,București,Order Picker,5,Corporate,Direct,Yes,6,66099.52,2353.53
2023-12-15,Constanța,Pallet Truck,4,SME,Direct,Yes,6,23594.04,1106.19
2023-12-15,București,Reach Truck,2,SME,Direct,No,9,39912.37,1560.9
2023-12-15,București,Pallet Truck,4,Corporate,Dealer,Yes,6,21921.82,1489.97
2023-12-15,Timișoara,Pallet Truck,1,SME,Dealer,No,7,4995.16,396.28
2023-12-16,Cluj,Electric Forklift,4,Corporate,Dealer,Yes,9,98484.21,6401.19
2023-12-16,Constanța,Electric Forklift,2,Dealer,Direct,Yes,8,52152.4,2351.87
2023-12-16,București,Order Picker,3,SME,Direct,Yes,10,37676.21,2509.52
2023-12-16,Constanța,Reach Truck,2,Corporate,Direct,Yes,7,40449.74,2245.16
2023-12-16,București,Reach Truck,4,Corporate,Dealer,Yes,10,69031.7,4656.34
2023-12-16,Constanța,Order Picker,4,SME,Dealer,Yes,6,46963.79,3448.07
2023-12-17,București,Reach Truck,2,SME,Dealer,No,10,32695.43,2113.09
2023-12-17,Iași,Pallet Truck,1,Dealer,Direct,No,10,4702.23,259.42
2023-12-17,Iași,Pallet Truck,2,Dealer,Direct,Yes,7,11766.47,721.71
2023-12-18,Constanța,Reach Truck,4,Dealer,Direct,Yes,6,78699.71,4745.65
2023-12-19,București,Electric Forklift,1,SME,Dealer,Yes,10,23952.86,1733.33
2023-12-20,Constanța,Pallet Truck,2,Corporate,Direct,No,9,9548.47,476.55
2023-12-20,Timișoara,Pallet Truck,4,Dealer,Direct,Yes,6,18154.23,908.99
2023-12-20,București,Electric Forklift,2,Corporate,Direct,No,7,53795.06,2123.88
2023-12-20,Timișoara,Pallet Truck,4,SME,Direct,No,10,22861.58,890.37
2023-12-20,Cluj,Pallet Truck,5,Dealer,Direct,Yes,7,28876.85,1138.21
2023-12-21,Constanța,Reach Truck,1,Corporate,Direct,No,8,20144.7,1266.44
2023-12-21,București,Reach Truck,1,Corporate,Direct,Yes,9,18923.3,1301.24
2023-12-21,București,Reach Truck,3,Dealer,Direct,Yes,7,51300.01,2940.35
2023-12-21,București,Reach Truck,2,Corporate,Direct,No,8,35987.16,2328.79
2023-12-21,Iași,Reach Truck,1,SME,Direct,No,7,20626.16,1090.21
2023-12-22,Cluj,Reach Truck,4,Dealer,Direct,Yes,10,66605.33,5235.35
2023-12-22,Constanța,Order Picker,3,Corporate,Direct,Yes,10,40503.1,2497.46
2023-12-22,București,Pallet Truck,1,Corporate,Dealer,Yes,7,4790.54,273.9
2023-12-22,București,Reach Truck,2,SME,Dealer,Yes,9,36017.32,1491.75
2023-12-22,Constanța,Order Picker,1,Corporate,Direct,No,10,10920.53,707.02
2023-12-22,București,Reach Truck,3,Corporate,Direct,Yes,7,53104.74,2043.09
2023-12-23,Timișoara,Electric Forklift,1,SME,Dealer,No,7,27042.08,1930.52
2023-12-23,București,Reach Truck,1,Corporate,Direct,No,6,16697.06,1225.6
2023-12-23,Constanța,Order Picker,2,SME,Direct,No,6,22072.15,1212.61
2023-12-23,București,Reach Truck,4,SME,Direct,Yes,7,65483.98,3729.98
2023-12-23,Cluj,Electric Forklift,4,Corporate,Dealer,Yes,10,116828.3,4279.91
2023-12-23,Cluj,Order Picker,1,Corporate,Direct,Yes,7,11210.62,426.01
2023-12-24,Iași,Order Picker,3,SME,Dealer,No,6,34951.0,1342.34
2023-12-24,Timișoara,Electric Forklift,3,Corporate,Dealer,Yes,10,89449.05,3264.64
2023-12-24,București,Pallet Truck,5,Corporate,Direct,Yes,8,29776.15,1699.21
2023-12-24,București,Order Picker,4,Corporate,Dealer,Yes,8,43526.51,1953.64
2023-12-24,Cluj,Pallet Truck,2,SME,Direct,Yes,6,10295.85,785.14
2023-12-25,Constanța,Pallet Truck,1,Corporate,Direct,No,6,5922.95,237.48
2023-12-25,Cluj,Pallet Truck,4,Dealer,Dealer,No,7,23090.19,1655.63
2023-12-25,Cluj,Pallet Truck,2,SME,Direct,Yes,8,10413.22,808.77
2023-12-25,Cluj,Reach Truck,2,Corporate,Dealer,Yes,8,41538.8,1391.25
2023-12-25,Timișoara,Electric Forklift,1,SME,Direct,Yes,8,23497.46,1545.31
2023-12-25,Constanța,Order Picker,1,Dealer,Direct,Yes,7,11141.19,688.45
2023-12-25,Timișoara,Order Picker,5,Corporate,Direct,Yes,6,60427.02,3265.94
2023-12-26,Cluj,Electric Forklift,4,SME,Dealer,Yes,10,91230.64,3434.37
2023-12-26,Cluj,Pallet Truck,3,SME,Direct,Yes,8,17192.41,1107.13
2023-12-26,Timișoara,Reach Truck,5,Dealer,Direct,No,6,85024.36,4156.85
